tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.69E+17,neutral,0.6735,,,Delta,,RogerSaintange,,0, @ JetBlue I would love to Fort Lauderdale now that would cool . ,,2/21/2015 19:10,,Pacific Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,Delta,,williampseymour,,0, @ JetBlue I understand why ur doing it .  But for someone who just traveled 2 +  hours to get here early .  Relax b4 flight etc .  Adv notice maybe ?  ? ,,2/23/2015 19:10,,,0
5.70E+17,negative,1,Customer Service Issue,0.6465,Southwest,,Sarahtherower,,0, @ SouthwestAir can you have someone call me back ?  I have been on hold two times today for over 20 min and still have not gotten through,,2/24/2015 10:46,Orange County,Arizona,0
5.70E+17,neutral,0.7065,,0,United,,FIETA_DOC,,0, @ united yes I do . ,,2/23/2015 21:55,"Madison, NJ",,1
5.68E+17,negative,1,Flight Booking Problems,0.6809,US Airways,,AndreybohdanY,,0," @ USAirways 
That is not an excuse to have such a poor website Flight Booking Problems options !  My yearly vacation is about to fall through, ubetter do smth ! ",,2/17/2015 9:08,,,0
5.70E+17,neutral,0.6559,,0,Southwest,,RyanHanley_Com,,0, ^ CB how do you know ?   @ SouthwestAir,,2/24/2015 5:20,"Albany, NY",Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,Southwest,,kolak_jason,,0, @ SouthwestAir quick question :  let us say I book a flight  ( I did so )  and you then drop the price .  Do I get the cheaper rate ? ,,2/21/2015 17:45,,Atlantic Time (Canada),1
5.70E+17,positive,1,,,Southwest,,sheiladunagan,,0, @ SouthwestAir I miss mine terribly .  A  + 1 for my 30th anniversary would be amazing .  It would mean LUV is in the air .   # dontmakemebeg,,2/22/2015 17:23,Austin ,Central Time (US & Canada),1
5.68E+17,negative,0.6768,Can't Tell,0.3536,US Airways,,chrisacoote,,0, @ USAirways let us say it is directly correLate Flightd to the chance of a replacement case .  I know which would cost the airline less ! ,,2/19/2015 6:27,"West London, UK",,0
5.70E+17,positive,1,,,American,,ESPartee,,0," @ americanair new plane,  # gogo, easy power for laptop, iPhone, just missing a good boat - style swivel cup holder for my  # dietcoke  # happyflier","[0.0, 0.0]",2/24/2015 9:23,"alexandria, va",Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,0.6738,Southwest,,jlgustafson1,,0, @ SouthwestAir will continue to be my airline of choice .   @ united  - most frustrating travel day I have experienced .  5 delays and 4 gate changes ?  ! ,,2/23/2015 12:27,DEN,,0
5.70E+17,neutral,1,,,Delta,,_averyjordan,,1,・E・E @ JetBlue :  Our fleet ' s on fleek .  ・E・E Really Jet Blue ?  Lmao,,2/23/2015 11:12,"Manhattan , New York",Quito,1
5.68E+17,negative,1,Flight Booking Problems,1,US Airways,,Two4Chaos,,0, @ USAirways Total BS .  .  .  I offered to pay for a full First Class airfare  .  . Told Sold out .  .  3 seats and they gave the seats to others .  .  .   # crap,,2/17/2015 15:05,"Scottsdale, AZ",Arizona,0
5.70E+17,negative,1,Customer Service Issue,0.3581,US Airways,,therealkellyd,,0, @ USAirways wasted a day of my vacation after problems with not one but two planes .  .  .   # waitinginphilly  # flight838,,2/22/2015 13:06,,,0
5.70E+17,negative,0.6372,Late Flight,0.3293,American,,mcm0018,,0, @ AmericanAir Flight AAL65 declared state of emergency ?  Squawking 7700 .  .  . ,,2/23/2015 3:14,,,0
5.69E+17,negative,1,Cancelled Flight,1,United,,rpgibson8589,,0, @ united ROC flight Cancelled Flightled .  Love my snowy drive home with no useful substitutes,,2/21/2015 12:55,Rochester NY,Eastern Time (US & Canada),0
5.69E+17,negative,0.636,Customer Service Issue,0.3299,US Airways,,shivadelrahim,,0, @ USAirways if one with  @ AmericanAir why cannot you use American miles ?  ?  ?  ? ,,2/21/2015 8:40,,,0
5.70E+17,negative,0.6694,Customer Service Issue,0.3451,American,,angiedrich,,0, @ AmericanAir I have never on all my trips on any airline ever nat ' l or int ' l ever experienced anything like this ! ,"[33.93939612, -118.38973148]",2/22/2015 12:36,"Santa Monica, CA",Pacific Time (US & Canada),0
5.70E+17,positive,1,,,Delta,,JohnJJSmith,,0, @ JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday  @  MCO . Keep up the good work at  JetBlue,,2/24/2015 6:04,"NY,NY",,1
5.68E+17,neutral,1,,,United,,VisionRoij,,0, @ united Allright !  Last question  :  the power outlets on my flight are available in the premium cabin .  Does that include economy plus cabin ? ,,2/17/2015 14:10,The Netherlands,Amsterdam,1
5.68E+17,negative,1,Flight Booking Problems,0.6571,United,,syndscu,,0," @ united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact ? ",,2/18/2015 11:17,,,0
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,drgitlin,,0," @ USAirways I・E・Eve been on hold for 36 minutes now, any time you want to answer the phone that would be great . ",,2/22/2015 5:44,20001,Eastern Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,0.6525,Virgin America,,insideout,,0, @ VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place ! ,,2/20/2015 16:22,,Central Time (US & Canada),0
5.69E+17,neutral,1,,,United,,riad_otoum,,0, @ united please arrange someone at the arriving gate of flight 5957 to Chicago for either a refund or first class upgrade,,2/20/2015 8:52,"Louisville, KY",,1
5.69E+17,negative,1,Flight Booking Problems,1,US Airways,,LPNtoMD,,0," @ USAirways it MIGHT have went through .  No confirmation .  ""Please wait"" then same form . ",,2/20/2015 14:41,,,0
5.70E+17,negative,1,Lost Luggage,1,United,,szymanski_t,,0, @ united your airline has been telling me that my luggage is one hour away from my destination for 5 days ! ,,2/22/2015 6:23,,Eastern Time (US & Canada),0
5.68E+17,neutral,0.6722,,,United,,CajunSQL,,0, @ united but the gate agent and club staff got me priority standby for next so might only be minor disaster .  .  .  # travelingwithsmallkids,,2/17/2015 14:22,"Baton Rouge, LA",,1
5.70E+17,negative,1,Flight Booking Problems,0.676,US Airways,,thpx,,0," @ usairways I do not understand why I cannot get my missing miles ?  I was on the flight, it was in my Dividend Miles Account・Eｦ  # help",,2/22/2015 15:02,"Bavaria, Germany",Berlin,0
5.68E+17,negative,1,Late Flight,1,United,,Kthrngllcksn,,0, @ united why is my flight from mke to ord getting delayed ?  Our gate attendant is not communicating ! ,,2/18/2015 11:27,,Central Time (US & Canada),0
5.68E+17,neutral,1,,,United,,Jamie_Fisher886,,0, @ united how much does it cost to check in an additional bag ?  Traveling from newark to glasgow .  Thank you  :  ) ,,2/17/2015 7:47,Glasgow,London,1
5.68E+17,negative,0.6426,Can't Tell,0.6426,Southwest,,AshleighMo_,,0, @ SouthwestAir why cannot you take me to Knoxville ?  ?  yall are my fav  # help,,2/18/2015 16:46,TX // IN,Eastern Time (US & Canada),0
5.68E+17,negative,1,Late Flight,1,United,,lisakaysolomon,,0, @ united FYI :  continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful . ,"[37.61833841, -122.38389799]",2/17/2015 15:35,"San Francisco, CA",,0
5.68E+17,negative,0.65,Customer Service Issue,0.65,United,,MBinMD,,0, @ united  -  could you please send me a phone  #  to the refunds department ?   We have submitted our claim through email without success . ,,2/17/2015 11:23,,Eastern Time (US & Canada),0
5.70E+17,positive,1,,,American,,softwaredoug,,0," @ AmericanAir thanks, I will look forward to the response . ",,2/23/2015 13:37,"Charlottesville, VA",Hawaii,1
5.69E+17,negative,1,Cancelled Flight,1,Delta,,FredFinn,,0, @ JetBlue why did you just Cancelled Flight flight 670 last minute ?  !  ? ,,2/19/2015 21:03,"San Francisco, CA",Pacific Time (US & Canada),0
5.68E+17,negative,1,Customer Service Issue,0.6665,Southwest,,CeceliaNBrady,,1, @ SouthwestAir  3 flights yesterday ;  no treats but nuts and pretzels .  Also no origami in the magazine .  New policies ?   # OldPoliciesWayBetter,,2/19/2015 10:00,,Eastern Time (US & Canada),0
5.69E+17,neutral,0.663,,,US Airways,,tee_phimu,,0, @ USAirways would like to see you do similar in PHL !  ,,2/19/2015 14:05,"philadelphia, pa",Eastern Time (US & Canada),1
5.70E+17,negative,1,longlines,0.3542,US Airways,,UyonJ,,0, @ USAirways  -  been standing at the gate for 45 min trying to go standby bc I will miss my connection .  No help !  Do NOT fly US AIRWAYS ! ,,2/24/2015 10:27,,,0
5.69E+17,neutral,0.68,,0,United,,jackiehoglund,,0, @ united I am following  -  you need to follow me for DM ? ,,2/21/2015 21:09,"Boston, MA",Quito,1
5.68E+17,negative,1,Bad Flight,1,Virgin America,,wmrrock,,0, @ VirginAmerica on flight VX399 headed to LA from JFK  -  dirtiest VA plane I have ever been on .  Sad for a great airline . ,"[0.0, 0.0]",2/19/2015 9:32,CT,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.6736,US Airways,,daknadler,,1, @ USAirways  :  You Make the Reservation ;  We ' ll Make the Excuses !   # usairwaysfail,,2/23/2015 9:05,Jacksonville,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.6632,United,,AndyA3,,0, @ united was no one between the scan and inside the plane .  I just asked the people in line around me where the plane was going,,2/23/2015 19:06,San Francisco,Pacific Time (US & Canada),0
5.70E+17,positive,0.6703,,0,United,,sdpurv,,0, @ united Worked like a charm .  Bag was waiting on the carousel when we got to baggage claim .   # welldone  # goodflight  # friendlysky,,2/22/2015 21:10,Canada,Mountain Time (US & Canada),1
5.69E+17,negative,1,Late Flight,1,US Airways,,Allisonjones704,,0," @ USAirways more lies, they said in their email we were delayed due to weather when the sky was clear in the city we were departing . ",,2/20/2015 12:58,,,0
5.70E+17,negative,1,Can't Tell,0.6941,United,,cslhilo,,0," @ united I understand the intent was not to inconvenience, but catching a cab back to the airport to show them wet clothes was not an option . ",,2/22/2015 19:02,"Hilo, HI",Hawaii,0
5.70E+17,negative,1,Cancelled Flight,1,American,,m_huxhold,,0, @ AmericanAir my flight to San Angelo via Dallas from Orlando Cancelled Flighted help !  On hold and disconnect,,2/23/2015 8:49,,,0
5.70E+17,negative,1,Late Flight,1,United,,Andy_Pi,,1, @ united always happy to start my life with my new wife with a 5 hr travel delay due to MAINTENECE and it would appear incompetence,,2/22/2015 17:12,NYC/Secaucus ,Santiago,0
5.69E+17,negative,1,Late Flight,0.3441,United,,jackiehoglund,,0, @ united not completely .   Our flight was changed in July but we never received notification . ,,2/21/2015 19:28,"Boston, MA",Quito,0
5.70E+17,negative,1,Customer Service Issue,1,United,,Mateyush,,0," @ united I asked a legitimate question about systemwide vs .  localized problems, and got back an unreLate Flightd copy / paste .  You can do better . ",,2/24/2015 6:43,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,0.6803,Southwest,,AhamayIkuzus,,0, @ SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with  @ USAirways instead !  Lots of room there ! ,,2/21/2015 6:23,St Louis,Central Time (US & Canada),0
5.68E+17,negative,1,Cancelled Flight,1,US Airways,,unpredictaylor,,0, @ USAirways UR service is so shitty .  Pilot never showed up so we waited hours because another pilot was supposed to come but did not  # Cancelled Flighted,,2/17/2015 16:16,,Atlantic Time (Canada),0
5.68E+17,negative,0.663,Late Flight,0.337,Southwest,,Kat_Obser,,0, @ SouthwestAir where was the inclement weather ?  Other flights left DCA today and this plane appeared to be coming from AUS . ,,2/18/2015 15:22,"washington, dc",,0
5.68E+17,negative,0.6409,Flight Booking Problems,0.6409,United,,scofro14,,0," @ united, Thanks, but I did not want to see  ' we have started your flight search over '  OR  ' the fare  &  rules for this itinerary has changed '  again",,2/18/2015 12:37,,Mountain Time (US & Canada),0
5.70E+17,neutral,0.661,,0,US Airways,,alybullock,,0, @ USAirways How do I get a receipt for a change fee when I originally booked with miles ? ,,2/24/2015 10:25,"Washington, DC",Eastern Time (US & Canada),1
5.70E+17,neutral,0.6767,,,United,,ScottBerry18,,0, @ united Thank you for your response ! ,,2/23/2015 6:54,"Albuquerque, New Mexico",Arizona,1
5.68E+17,neutral,0.6105,,0,Southwest,,wxmario,,0, @ SouthwestAir I got a phishing email claiming to be from Southwest .  I can forward to you if You would like to investigate . ,,2/19/2015 8:08,"Pittsburgh, PA",Eastern Time (US & Canada),1
5.68E+17,neutral,0.6736,,0,Southwest,,N0O0O0O0O0O0,,0, @ SouthwestAir so when do we find out who won the imagine dragons contest ? ,,2/18/2015 9:59,,Atlantic Time (Canada),1
5.70E+17,positive,0.6516,,,American,,louiswoof,,0," @ AmericanAir Hmm .  Looks like you looked at my tweet from last month, not this one .  Was able to get U . K .  agent to help me, thanks . ",,2/22/2015 15:37,"Tucson, Arizona",,1
5.70E+17,negative,1,Lost Luggage,0.6732,American,,TinaHovsepian,,0, @ AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,,2/24/2015 0:20,North Hollywood,,0
5.70E+17,negative,1,Can't Tell,0.6702,Southwest,,TheRandyHarbin,,0, @ SouthwestAir we can let  # bags flutter because we charge travelers that had to change dates  # fullprice and we do not let them travel,,2/23/2015 20:01,Kansas City MO,Central Time (US & Canada),0
5.70E+17,negative,1,Late Flight,1,United,,hilary33836700,,0, @ united 40 minutes on tarmac now .  That is after 9 hour delay . ,,2/22/2015 22:48,,,0
5.70E+17,neutral,1,,,Delta,,mcmahon0074,,0, @ JetBlue looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event .  Any deals or breaks,"[42.3427056, -71.5504108]",2/23/2015 11:10,some where in massachusetts ,,1
5.69E+17,negative,1,Late Flight,1,United,,LinaSalazar,,0, @ united thank you for 7 hrs at terminal D in Dulles airport ,,2/20/2015 17:53,Washington DC,Eastern Time (US & Canada),0
5.70E+17,negative,1,Flight Booking Problems,0.6812,American,,LJoyce11,,0," @ AmericanAir is there something wrong with the website ?  no matter what flight I select, it says it is no longer available . ",,2/23/2015 11:09,,Mountain Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,dashoflovely,,0, @ AmericanAir I put a call back in at 1AM and still nothing at 8AM .  You think you might get back to me ? ,,2/23/2015 6:12,Northwest Arkansas,Central Time (US & Canada),0
5.68E+17,positive,1,,,US Airways,,DCSas,,0, @ USAirways Flight  #  604 .  Thanks . ,,2/17/2015 14:18,"ﾃ・ET: 38.907675,-76.944183",Eastern Time (US & Canada),1
5.68E+17,positive,1,,,US Airways,,dream_weaver96,,0, @ USAirways thank you for fixing my 5 hour delay . ,"[35.22209167, -80.95237732]",2/18/2015 18:45,Murfreesboro- Memphis  ,Central Time (US & Canada),1
5.69E+17,negative,0.6648,Late Flight,0.3457,Southwest,,hamiltos777,,0," @ SouthwestAir sitting in Baltimore .  Finish taxi and approved to takeoff .  Oops, not enough fuel .   # Fail  # 45minflight  # been3hours",,2/21/2015 12:24,"Douglas, MA",,0
5.69E+17,positive,1,,,Southwest,,WOOKesq,,0, @ SouthwestAir I wanted to thank the great efforts of Jamie McKinnie in BUF she is a true pro !  during major delays she was owning it !   # raise,,2/21/2015 18:03,catch me if you can,Eastern Time (US & Canada),1
5.70E+17,negative,1,Can't Tell,0.3408,Delta,,bostongarden,,0," @ JetBlue For one way, not letting me select TO city .  .  .  . strange .  .  . and now some fairs look ""normal""  ?  ?  ?  ? ",,2/23/2015 9:36,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),0
5.68E+17,positive,0.6596,,0,Southwest,,joepalko,,0, @ SouthwestAir you guys are awesome .  .  .   # dontchangeathing  # luv,,2/17/2015 9:38,"Delray Beach, FL",Eastern Time (US & Canada),1
5.68E+17,positive,0.6395,,0,Southwest,,TheLalaine,,0," @ SouthwestAir is really stepping up their ""service""・E・E・Eｩ ",,2/19/2015 9:15,Space (till back in the PH),Pacific Time (US & Canada),1
5.70E+17,negative,0.6891,Late Flight,0.6891,United,,mathardin,,0, @ united has an United flight ever been on time .   # americanisbetter,,2/22/2015 14:29,Corpus Christi,,0
5.70E+17,negative,1,Lost Luggage,1,US Airways,,CatieKriewald,,0," @ USAirways thanx but this is not my first rodeo .  Done  &  done yesterday .  No results or comm, unless u count status :  bags lost  &  claim filed . ",,2/23/2015 8:04,"Stillwater, MN",Central Time (US & Canada),0
5.70E+17,negative,1,Late Flight,0.6568,United,,BALLarsen,,0," @ united typical caned response from UA, fix your crappy performing, last placed / ranked airline in this century ! ",,2/22/2015 21:03,Danville CA,,0
5.70E+17,neutral,1,,,American,,AesaGaming,,0, @ AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price .  Can you help ? ,,2/24/2015 10:58,,,1
5.68E+17,negative,1,Cancelled Flight,1,United,,Enix23,,0, @ united you board a 630a flight and then Cancelled Flight it because it does not have a pilot ?   Now I miss my meeting Atlanta because someone slept in ? ,,2/19/2015 3:40,,Atlantic Time (Canada),0
